Day of Invoice Document Date,Month of Invoice Document Date,Product Group Code,SalesRegion,Universe Title,Year of Invoice Document Date,SalesEUR
23,February,04,CH,STREET,2018,2289.4456
22,February,04,CH,STREET,2018,3840.9302
21,February,04,CH,STREET,2018,2412.0415
20,February,04,CH,STREET,2018,2776.0613
19,February,04,CH,STREET,2018,2838.7255
16,February,04,CH,STREET,2018,2196.5979
15,February,04,CH,STREET,2018,3604.1524
14,February,04,CH,STREET,2018,1094.9363
13,February,04,CH,STREET,2018,2825.174
12,February,04,CH,STREET,2018,2391.4404
9,February,04,CH,STREET,2018,1060.5707
8,February,04,CH,STREET,2018,1182.3294
7,February,04,CH,STREET,2018,2676.4344
6,February,04,CH,STREET,2018,3511.9983
5,February,04,CH,STREET,2018,2869.3019
2,February,04,CH,STREET,2018,1318.4582
1,February,04,CH,STREET,2018,3508.6655
28,February,04,BE,STREET,2018,1646.1542
27,February,04,BE,STREET,2018,1699.477
26,February,04,BE,STREET,2018,1872.9101
23,February,04,BE,STREET,2018,611.05
22,February,04,BE,STREET,2018,2578.4269
21,February,04,BE,STREET,2018,1549.0247
20,February,04,BE,STREET,2018,863.1762
19,February,04,BE,STREET,2018,1449.3847
16,February,04,BE,STREET,2018,174.72
15,February,04,BE,STREET,2018,2304.0955
14,February,04,BE,STREET,2018,973.9416
13,February,04,BE,STREET,2018,822.1657
12,February,04,BE,STREET,2018,1655.4264
9,February,04,BE,STREET,2018,683.9382
8,February,04,BE,STREET,2018,2031.5505
7,February,04,BE,STREET,2018,719.0165
6,February,04,BE,STREET,2018,2066.4872
5,February,04,BE,STREET,2018,2001.4017
2,February,04,BE,STREET,2018,385.1892
1,February,04,BE,STREET,2018,896.5407
29,March,04,NL,STREET,2018,1833.6441
28,March,04,NL,STREET,2018,1091.2269
27,March,04,NL,STREET,2018,2186.5883
26,March,04,NL,STREET,2018,1646.2434
23,March,04,NL,STREET,2018,1187.4151
22,March,04,NL,STREET,2018,1322.7788
21,March,04,NL,STREET,2018,1347.4904
20,March,04,NL,STREET,2018,1799.7388
19,March,04,NL,STREET,2018,1746.6155
16,March,04,NL,STREET,2018,1393.3424
15,March,04,NL,STREET,2018,2204.0721
14,March,04,NL,STREET,2018,1064.0146
13,March,04,NL,STREET,2018,2005.9709
12,March,04,NL,STREET,2018,3112.2138
9,March,04,NL,STREET,2018,690.4135
8,March,04,NL,STREET,2018,421.5512
7,March,04,NL,STREET,2018,1455.7451
6,March,04,NL,STREET,2018,538.4037
5,March,04,NL,STREET,2018,1241.8683
2,March,04,NL,STREET,2018,1074.79
1,March,04,NL,STREET,2018,1142.2297
29,March,04,FR,STREET,2018,32493.7695
28,March,04,FR,STREET,2018,41241.1295
27,March,04,FR,STREET,2018,35199.3201
26,March,04,FR,STREET,2018,41265.843
23,March,04,FR,STREET,2018,17250.9397
22,March,04,FR,STREET,2018,26208.2227
21,March,04,FR,STREET,2018,30590.4895
20,March,04,FR,STREET,2018,28251.4176
19,March,04,FR,STREET,2018,40289.5396
16,March,04,FR,STREET,2018,18423.1669
15,March,04,FR,STREET,2018,26771.2277
14,March,04,FR,STREET,2018,31514.5842
13,March,04,FR,STREET,2018,33273.315
12,March,04,FR,STREET,2018,40270.6867
9,March,04,FR,STREET,2018,18616.5924
8,March,04,FR,STREET,2018,25390.6117
7,March,04,FR,STREET,2018,27204.1557
6,March,04,FR,STREET,2018,25924.8025
5,March,04,FR,STREET,2018,32439.6678
2,March,04,FR,STREET,2018,14619.5853
1,March,04,FR,STREET,2018,20924.5043
29,March,04,CH,STREET,2018,3080.8614
28,March,04,CH,STREET,2018,1916.6056
27,March,04,CH,STREET,2018,3998.0384
26,March,04,CH,STREET,2018,7044.5054
23,March,04,CH,STREET,2018,3021.4561
22,March,04,CH,STREET,2018,2905.674
21,March,04,CH,STREET,2018,4332.4076
20,March,04,CH,STREET,2018,5839.3853
19,March,04,CH,STREET,2018,5627.8841
16,March,04,CH,STREET,2018,2746.029
15,March,04,CH,STREET,2018,3208.9768
14,March,04,CH,STREET,2018,3372.9361
13,March,04,CH,STREET,2018,4626.2127
12,March,04,CH,STREET,2018,4008.1715
9,March,04,CH,STREET,2018,5084.2755
8,March,04,CH,STREET,2018,2286.2826
7,March,04,CH,STREET,2018,3883.7242
6,March,04,CH,STREET,2018,2773.2835
5,March,04,CH,STREET,2018,7380.9221
2,March,04,CH,STREET,2018,780.3425
1,March,04,CH,STREET,2018,2861.3729
29,March,04,BE,STREET,2018,2052.7256
28,March,04,BE,STREET,2018,2720.6701
27,March,04,BE,STREET,2018,1080.2892
26,March,04,BE,STREET,2018,2851.4485
23,March,04,BE,STREET,2018,446.96
22,March,04,BE,STREET,2018,1655.005
21,March,04,BE,STREET,2018,1970.2231
20,March,04,BE,STREET,2018,2049.1912
19,March,04,BE,STREET,2018,2066.8776
16,March,04,BE,STREET,2018,483.6932
15,March,04,BE,STREET,2018,3239.2996
14,March,04,BE,STREET,2018,1241.4904
13,March,04,BE,STREET,2018,1983.3503
12,March,04,BE,STREET,2018,3135.5675
9,March,04,BE,STREET,2018,593.4389
8,March,04,BE,STREET,2018,2113.2655
7,March,04,BE,STREET,2018,2492.8331
6,March,04,BE,STREET,2018,1547.6849
5,March,04,BE,STREET,2018,1717.9865
2,March,04,BE,STREET,2018,1086.9751
1,March,04,BE,STREET,2018,1645.2182
30,April,04,NL,STREET,2018,2423.1271
27,April,04,NL,STREET,2018,321.9225
26,April,04,NL,STREET,2018,1432.6884
25,April,04,NL,STREET,2018,2512.1908
24,April,04,NL,STREET,2018,3120.0837
23,April,04,NL,STREET,2018,3403.1953
20,April,04,NL,STREET,2018,1219.1719
19,April,04,NL,STREET,2018,1496.5248
18,April,04,NL,STREET,2018,1169.7475
17,April,04,NL,STREET,2018,1528.0209
16,April,04,NL,STREET,2018,1853.4783
13,April,04,NL,STREET,2018,2607.9134
12,April,04,NL,STREET,2018,1591.5338
11,April,04,NL,STREET,2018,1524.682
10,April,04,NL,STREET,2018,1531.5622
9,April,04,NL,STREET,2018,2437.4077
6,April,04,NL,STREET,2018,621.9222
5,April,04,NL,STREET,2018,1555.6932
4,April,04,NL,STREET,2018,2756.8759
3,April,04,NL,STREET,2018,3857.4752
30,April,04,FR,STREET,2018,45454.2021
27,April,04,FR,STREET,2018,27341.1326
26,April,04,FR,STREET,2018,40712.4815
25,April,04,FR,STREET,2018,84770.519
24,April,04,FR,STREET,2018,46141.1652
23,April,04,FR,STREET,2018,55373.941
20,April,04,FR,STREET,2018,28613.0331
19,April,04,FR,STREET,2018,41115.8856
18,April,04,FR,STREET,2018,39981.8402
17,April,04,FR,STREET,2018,44798.352
16,April,04,FR,STREET,2018,66001.7097
15,April,04,FR,STREET,2018,-10.76
13,April,04,FR,STREET,2018,21850.5413
12,April,04,FR,STREET,2018,38197.6153
11,April,04,FR,STREET,2018,42585.7774
10,April,04,FR,STREET,2018,40342.3119
9,April,04,FR,STREET,2018,65134.7712
6,April,04,FR,STREET,2018,22064.0824
5,April,04,FR,STREET,2018,39145.8525
4,April,04,FR,STREET,2018,51059.0786
3,April,04,FR,STREET,2018,64789.5228
30,April,04,CH,STREET,2018,8839.8146
27,April,04,CH,STREET,2018,2049.4617
26,April,04,CH,STREET,2018,3527.2148
25,April,04,CH,STREET,2018,4822.514
24,April,04,CH,STREET,2018,5220.1245
23,April,04,CH,STREET,2018,7087.5881
20,April,04,CH,STREET,2018,3154.6893
19,April,04,CH,STREET,2018,5310.3475
18,April,04,CH,STREET,2018,4830.3649
17,April,04,CH,STREET,2018,5050.7292
16,April,04,CH,STREET,2018,6998.6985
13,April,04,CH,STREET,2018,2091.8557
12,April,04,CH,STREET,2018,5748.9309
11,April,04,CH,STREET,2018,5723.7798
10,April,04,CH,STREET,2018,4312.3197
9,April,04,CH,STREET,2018,8623.2187
6,April,04,CH,STREET,2018,2331.75
5,April,04,CH,STREET,2018,8328.4949
4,April,04,CH,STREET,2018,7490.5763
3,April,04,CH,STREET,2018,4946.2714
30,April,04,BE,STREET,2018,3246.4499
27,April,04,BE,STREET,2018,1034.6356
26,April,04,BE,STREET,2018,2284.5297
25,April,04,BE,STREET,2018,3493.0007
24,April,04,BE,STREET,2018,3139.1065
23,April,04,BE,STREET,2018,4679.7615
20,April,04,BE,STREET,2018,1604.7643
19,April,04,BE,STREET,2018,4011.8662
18,April,04,BE,STREET,2018,3031.4282
17,April,04,BE,STREET,2018,2496.9061
16,April,04,BE,STREET,2018,4232.1518
13,April,04,BE,STREET,2018,1787.7238
12,April,04,BE,STREET,2018,2613.379
11,April,04,BE,STREET,2018,2671.7823
10,April,04,BE,STREET,2018,2469.0388
9,April,04,BE,STREET,2018,3834.0749
6,April,04,BE,STREET,2018,1263.841
5,April,04,BE,STREET,2018,2891.9982
4,April,04,BE,STREET,2018,2208.6668
3,April,04,BE,STREET,2018,4964.4227
31,May,04,NL,STREET,2018,1541.5477
30,May,04,NL,STREET,2018,2045.3143
29,May,04,NL,STREET,2018,1026.0177
28,May,04,NL,STREET,2018,2408.6388
25,May,04,NL,STREET,2018,1137.4643
24,May,04,NL,STREET,2018,1872.576
23,May,04,NL,STREET,2018,2019.6153
22,May,04,NL,STREET,2018,3690.9907
18,May,04,NL,STREET,2018,1361.0253
17,May,04,NL,STREET,2018,1876.0267
16,May,04,NL,STREET,2018,2367.2388
15,May,04,NL,STREET,2018,1926.5877
14,May,04,NL,STREET,2018,2685.8295
11,May,04,NL,STREET,2018,1458.5852
9,May,04,NL,STREET,2018,2484.1366
7,May,04,NL,STREET,2018,1331.1069
4,May,04,NL,STREET,2018,1419.5092
3,May,04,NL,STREET,2018,3308.6913
2,May,04,NL,STREET,2018,5059.4715
31,May,04,FR,STREET,2018,32964.8686
30,May,04,FR,STREET,2018,35579.6512
29,May,04,FR,STREET,2018,36596.1462
28,May,04,FR,STREET,2018,50856.3948
25,May,04,FR,STREET,2018,24143.0162
24,May,04,FR,STREET,2018,42958.0422
23,May,04,FR,STREET,2018,41039.1646
22,May,04,FR,STREET,2018,79581.1409
18,May,04,FR,STREET,2018,24069.5982
17,May,04,FR,STREET,2018,39607.9896
16,May,04,FR,STREET,2018,39886.8964
15,May,04,FR,STREET,2018,44024.0901
14,May,04,FR,STREET,2018,60730.0539
11,May,04,FR,STREET,2018,76313.33
10,May,04,FR,STREET,2018,-37098.86
9,May,04,FR,STREET,2018,43323.2189
7,May,04,FR,STREET,2018,47045.7242
4,May,04,FR,STREET,2018,34414.2105
3,May,04,FR,STREET,2018,53116.2324
2,May,04,FR,STREET,2018,50953.8737
31,May,04,CH,STREET,2018,3746.1576
30,May,04,CH,STREET,2018,3129.9035
29,May,04,CH,STREET,2018,8374.7827
28,May,04,CH,STREET,2018,9029.5452
25,May,04,CH,STREET,2018,4686.4247
24,May,04,CH,STREET,2018,10308.7173
23,May,04,CH,STREET,2018,7603.1892
22,May,04,CH,STREET,2018,7355.4995
18,May,04,CH,STREET,2018,2185.0226
17,May,04,CH,STREET,2018,3143.9269
16,May,04,CH,STREET,2018,6233.7892
15,May,04,CH,STREET,2018,6644.8648
14,May,04,CH,STREET,2018,6073.2056
11,May,04,CH,STREET,2018,1405.0667
9,May,04,CH,STREET,2018,9620.4918
7,May,04,CH,STREET,2018,7460.5336
4,May,04,CH,STREET,2018,2690.7043
3,May,04,CH,STREET,2018,7164.5736
2,May,04,CH,STREET,2018,10834.6057
1,May,04,CH,STREET,2018,-21.5875
31,May,04,BE,STREET,2018,3753.6919
30,May,04,BE,STREET,2018,3524.2315
29,May,04,BE,STREET,2018,3478.5083
28,May,04,BE,STREET,2018,3858.1771
25,May,04,BE,STREET,2018,2365.368
24,May,04,BE,STREET,2018,3524.7275
23,May,04,BE,STREET,2018,2115.4499
22,May,04,BE,STREET,2018,4331.2034
21,May,04,BE,STREET,2018,-94.35
18,May,04,BE,STREET,2018,928.6556
17,May,04,BE,STREET,2018,2900.9141
16,May,04,BE,STREET,2018,3807.4724
15,May,04,BE,STREET,2018,3640.1664
14,May,04,BE,STREET,2018,4804.0178
11,May,04,BE,STREET,2018,2001.8967
9,May,04,BE,STREET,2018,6475.0906
7,May,04,BE,STREET,2018,4455.8184
4,May,04,BE,STREET,2018,3410.0989
3,May,04,BE,STREET,2018,4482.1962
2,May,04,BE,STREET,2018,3260.8064
29,June,04,NL,STREET,2018,1209.7167
28,June,04,NL,STREET,2018,1470.6232
27,June,04,NL,STREET,2018,1152.6375
26,June,04,NL,STREET,2018,2077.4168
25,June,04,NL,STREET,2018,2367.3331
22,June,04,NL,STREET,2018,2053.3636
21,June,04,NL,STREET,2018,1398.3824
20,June,04,NL,STREET,2018,1777.6825
19,June,04,NL,STREET,2018,2094.9106
18,June,04,NL,STREET,2018,1273.7135
15,June,04,NL,STREET,2018,1304.1574
14,June,04,NL,STREET,2018,2119.5769
13,June,04,NL,STREET,2018,1620.5108
12,June,04,NL,STREET,2018,1473.7096
11,June,04,NL,STREET,2018,3615.7145
8,June,04,NL,STREET,2018,1442.0565
7,June,04,NL,STREET,2018,1186.4684
6,June,04,NL,STREET,2018,1498.7065
5,June,04,NL,STREET,2018,1711.8618
4,June,04,NL,STREET,2018,2034.7809
1,June,04,NL,STREET,2018,1279.6552
29,June,04,FR,STREET,2018,24896.5626
28,June,04,FR,STREET,2018,36237.9569
27,June,04,FR,STREET,2018,39238.7752
26,June,04,FR,STREET,2018,40691.9013
25,June,04,FR,STREET,2018,51311.7582
22,June,04,FR,STREET,2018,24143.0146
21,June,04,FR,STREET,2018,38072.8118
20,June,04,FR,STREET,2018,41650.345
19,June,04,FR,STREET,2018,47555.2282
18,June,04,FR,STREET,2018,46539.9258
15,June,04,FR,STREET,2018,22657.4545
14,June,04,FR,STREET,2018,34971.0865
13,June,04,FR,STREET,2018,41916.0138
12,June,04,FR,STREET,2018,41200.1394
11,June,04,FR,STREET,2018,54621.4152
8,June,04,FR,STREET,2018,25294.7585
7,June,04,FR,STREET,2018,38284.0519
6,June,04,FR,STREET,2018,39447.3598
5,June,04,FR,STREET,2018,40727.8592
4,June,04,FR,STREET,2018,55760.6558
1,June,04,FR,STREET,2018,25732.8249
29,June,04,CH,STREET,2018,2819.3974
28,June,04,CH,STREET,2018,4817.0316
27,June,04,CH,STREET,2018,5613.3863
26,June,04,CH,STREET,2018,4406.2927
25,June,04,CH,STREET,2018,7041.1193
22,June,04,CH,STREET,2018,2805.2513
21,June,04,CH,STREET,2018,4994.2199
20,June,04,CH,STREET,2018,6335.0776
19,June,04,CH,STREET,2018,17026.5902
18,June,04,CH,STREET,2018,9376.0031
15,June,04,CH,STREET,2018,4081.1696
14,June,04,CH,STREET,2018,3899.6284
13,June,04,CH,STREET,2018,8000.8352
12,June,04,CH,STREET,2018,5605.1488
11,June,04,CH,STREET,2018,8095.8056
8,June,04,CH,STREET,2018,3188.137
7,June,04,CH,STREET,2018,4775.0047
6,June,04,CH,STREET,2018,5034.5512
5,June,04,CH,STREET,2018,6795.2493
4,June,04,CH,STREET,2018,5433.1101
1,June,04,CH,STREET,2018,2851.6083
29,June,04,BE,STREET,2018,881.369
28,June,04,BE,STREET,2018,2981.2922
27,June,04,BE,STREET,2018,2777.6267
26,June,04,BE,STREET,2018,3523.199
25,June,04,BE,STREET,2018,2440.6463
22,June,04,BE,STREET,2018,1169.9902
21,June,04,BE,STREET,2018,3089.2966
20,June,04,BE,STREET,2018,2593.2215
19,June,04,BE,STREET,2018,3443.1412
18,June,04,BE,STREET,2018,3083.5588
15,June,04,BE,STREET,2018,1599.8659
14,June,04,BE,STREET,2018,1605.8421
13,June,04,BE,STREET,2018,2517.7081
12,June,04,BE,STREET,2018,2186.7365
11,June,04,BE,STREET,2018,3614.5033
8,June,04,BE,STREET,2018,930.7986
7,June,04,BE,STREET,2018,2575.9259
6,June,04,BE,STREET,2018,2262.6336
5,June,04,BE,STREET,2018,2753.5484
4,June,04,BE,STREET,2018,3750.7478
1,June,04,BE,STREET,2018,923.8056
31,July,04,NL,STREET,2018,1388.6893
30,July,04,NL,STREET,2018,1395.34
27,July,04,NL,STREET,2018,586.2858
26,July,04,NL,STREET,2018,1778.7891
25,July,04,NL,STREET,2018,1224.1484
24,July,04,NL,STREET,2018,1004.0868
23,July,04,NL,STREET,2018,2328.8831
20,July,04,NL,STREET,2018,688.162
19,July,04,NL,STREET,2018,1479.7026
18,July,04,NL,STREET,2018,1079.8949
17,July,04,NL,STREET,2018,1390.0455
16,July,04,NL,STREET,2018,1295.7968
13,July,04,NL,STREET,2018,1868.1215
12,July,04,NL,STREET,2018,935.0941
11,July,04,NL,STREET,2018,2785.8814
10,July,04,NL,STREET,2018,1742.9875
9,July,04,NL,STREET,2018,1007.2535
6,July,04,NL,STREET,2018,1350.3819
5,July,04,NL,STREET,2018,1510.8238
4,July,04,NL,STREET,2018,1177.8837
3,July,04,NL,STREET,2018,1390.6075
2,July,04,NL,STREET,2018,2415.8621
31,July,04,FR,STREET,2018,32416.3138
30,July,04,FR,STREET,2018,46770.3763
27,July,04,FR,STREET,2018,20150.8326
26,July,04,FR,STREET,2018,36713.5034
25,July,04,FR,STREET,2018,36285.3688
24,July,04,FR,STREET,2018,36990.0614
23,July,04,FR,STREET,2018,49827.1609
20,July,04,FR,STREET,2018,19113.7281
19,July,04,FR,STREET,2018,34001.5797
18,July,04,FR,STREET,2018,37536.2837
17,July,04,FR,STREET,2018,37914.9674
16,July,04,FR,STREET,2018,38960.0877
13,July,04,FR,STREET,2018,14202.7153
12,July,04,FR,STREET,2018,36154.0251
11,July,04,FR,STREET,2018,37885.3466
10,July,04,FR,STREET,2018,45909.5298
9,July,04,FR,STREET,2018,47390.2293
6,July,04,FR,STREET,2018,24946.8831
5,July,04,FR,STREET,2018,36656.4816
4,July,04,FR,STREET,2018,39860.7261
3,July,04,FR,STREET,2018,43810.29
2,July,04,FR,STREET,2018,49460.9022
31,July,04,CH,STREET,2018,2738.0391
30,July,04,CH,STREET,2018,5133.5158
27,July,04,CH,STREET,2018,1859.6825
26,July,04,CH,STREET,2018,5105.9576
25,July,04,CH,STREET,2018,3293.8976
24,July,04,CH,STREET,2018,5666.4515
23,July,04,CH,STREET,2018,7302.1814
20,July,04,CH,STREET,2018,3337.1379
19,July,04,CH,STREET,2018,4126.5948
18,July,04,CH,STREET,2018,1910.3154
17,July,04,CH,STREET,2018,4763.8223
16,July,04,CH,STREET,2018,9697.287
13,July,04,CH,STREET,2018,1532.0416
12,July,04,CH,STREET,2018,5209.5647
11,July,04,CH,STREET,2018,6659.5371
10,July,04,CH,STREET,2018,13473.8946
9,July,04,CH,STREET,2018,6480.5284
6,July,04,CH,STREET,2018,4082.8709
5,July,04,CH,STREET,2018,3951.6698
4,July,04,CH,STREET,2018,4136.0817
3,July,04,CH,STREET,2018,6144.1752
2,July,04,CH,STREET,2018,7558.3017
31,July,04,BE,STREET,2018,2644.4516
30,July,04,BE,STREET,2018,3548.8397
27,July,04,BE,STREET,2018,605.4427
26,July,04,BE,STREET,2018,3318.922
25,July,04,BE,STREET,2018,2959.75
24,July,04,BE,STREET,2018,2655.4146
23,July,04,BE,STREET,2018,2340.7896
20,July,04,BE,STREET,2018,1098.2903
19,July,04,BE,STREET,2018,2312.6598
18,July,04,BE,STREET,2018,2491.4853
17,July,04,BE,STREET,2018,1753.4883
16,July,04,BE,STREET,2018,3691.2588
13,July,04,BE,STREET,2018,1265.6477
12,July,04,BE,STREET,2018,2319.7545
11,July,04,BE,STREET,2018,2420.7584
10,July,04,BE,STREET,2018,3039.4905
9,July,04,BE,STREET,2018,3600.7707
6,July,04,BE,STREET,2018,1073.0942
5,July,04,BE,STREET,2018,3520.9851
4,July,04,BE,STREET,2018,2803.6436
3,July,04,BE,STREET,2018,2832.8451
2,July,04,BE,STREET,2018,4182.5518
31,August,04,NL,STREET,2018,1327.4484
30,August,04,NL,STREET,2018,1240.9136
29,August,04,NL,STREET,2018,1068.6795
28,August,04,NL,STREET,2018,822.9242
27,August,04,NL,STREET,2018,1391.81
24,August,04,NL,STREET,2018,871.39
23,August,04,NL,STREET,2018,1164.9643
22,August,04,NL,STREET,2018,338.3386
21,August,04,NL,STREET,2018,868.6118
20,August,04,NL,STREET,2018,1440.5689
17,August,04,NL,STREET,2018,742.0967
16,August,04,NL,STREET,2018,1947.9432
14,August,04,NL,STREET,2018,943.08
13,August,04,NL,STREET,2018,1052.5051
10,August,04,NL,STREET,2018,399.5515
9,August,04,NL,STREET,2018,817.4872
8,August,04,NL,STREET,2018,845.2103
7,August,04,NL,STREET,2018,964.2859
6,August,04,NL,STREET,2018,1292.0181
3,August,04,NL,STREET,2018,821.5249
2,August,04,NL,STREET,2018,1168.4546
1,August,04,NL,STREET,2018,1780.9416
31,August,04,FR,STREET,2018,18837.5243
30,August,04,FR,STREET,2018,26660.439
29,August,04,FR,STREET,2018,32369.9081
28,August,04,FR,STREET,2018,28905.6073
27,August,04,FR,STREET,2018,34689.8706
24,August,04,FR,STREET,2018,21625.378
23,August,04,FR,STREET,2018,29158.9564
22,August,04,FR,STREET,2018,29469.5269
21,August,04,FR,STREET,2018,28938.0567
20,August,04,FR,STREET,2018,31512.9718
17,August,04,FR,STREET,2018,17730.044
16,August,04,FR,STREET,2018,26277.6685
14,August,04,FR,STREET,2018,15818.879
13,August,04,FR,STREET,2018,27726.9848
10,August,04,FR,STREET,2018,15360.9918
9,August,04,FR,STREET,2018,23334.9886
8,August,04,FR,STREET,2018,29179.0939
7,August,04,FR,STREET,2018,27026.7738
6,August,04,FR,STREET,2018,37580.5953
3,August,04,FR,STREET,2018,21971.0218
2,August,04,FR,STREET,2018,30984.3144
1,August,04,FR,STREET,2018,31830.3409
31,August,04,CH,STREET,2018,2063.8894
30,August,04,CH,STREET,2018,3490.6277
29,August,04,CH,STREET,2018,5831.8753
28,August,04,CH,STREET,2018,3219.4485
27,August,04,CH,STREET,2018,5148.1772
24,August,04,CH,STREET,2018,3588.3176
23,August,04,CH,STREET,2018,5411.5398
22,August,04,CH,STREET,2018,7446.8072
21,August,04,CH,STREET,2018,5399.9019
20,August,04,CH,STREET,2018,2812.7699
17,August,04,CH,STREET,2018,4512.3285
16,August,04,CH,STREET,2018,5085.1385
15,August,04,CH,STREET,2018,2290.4513
14,August,04,CH,STREET,2018,5520.1546
13,August,04,CH,STREET,2018,4551.7957
10,August,04,CH,STREET,2018,2017.0173
9,August,04,CH,STREET,2018,1190.9025
8,August,04,CH,STREET,2018,4968.3464
7,August,04,CH,STREET,2018,4956.2453
6,August,04,CH,STREET,2018,6113.0857
3,August,04,CH,STREET,2018,5188.473
2,August,04,CH,STREET,2018,4611.6751
1,August,04,CH,STREET,2018,-1235.8924
31,August,04,BE,STREET,2018,1728.9918
30,August,04,BE,STREET,2018,1784.9125
29,August,04,BE,STREET,2018,2457.0635
28,August,04,BE,STREET,2018,2107.7833
27,August,04,BE,STREET,2018,2448.6088
24,August,04,BE,STREET,2018,1008.5521
23,August,04,BE,STREET,2018,2168.6578
22,August,04,BE,STREET,2018,1507.6645
21,August,04,BE,STREET,2018,2720.2771
20,August,04,BE,STREET,2018,3566.754
17,August,04,BE,STREET,2018,841.1046
16,August,04,BE,STREET,2018,2652.1461
14,August,04,BE,STREET,2018,527.7734
13,August,04,BE,STREET,2018,2705.2023
10,August,04,BE,STREET,2018,937.8375
9,August,04,BE,STREET,2018,2391.5525
8,August,04,BE,STREET,2018,1918.6842
7,August,04,BE,STREET,2018,3133.5275
6,August,04,BE,STREET,2018,3390.6241
3,August,04,BE,STREET,2018,587.286
2,August,04,BE,STREET,2018,2501.2854
1,August,04,BE,STREET,2018,1711.1173
20,September,04,NL,STREET,2018,836.568
19,September,04,NL,STREET,2018,878.963
18,September,04,NL,STREET,2018,1208.9807
17,September,04,NL,STREET,2018,2042.696
14,September,04,NL,STREET,2018,775.7921
13,September,04,NL,STREET,2018,800.7395
12,September,04,NL,STREET,2018,960.6569
11,September,04,NL,STREET,2018,1362.033
10,September,04,NL,STREET,2018,1497.1545
7,September,04,NL,STREET,2018,506.3616
6,September,04,NL,STREET,2018,888.6866
